mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__max_depth,param_clf__max_features,param_clf__min_samples_leaf,param_clf__min_samples_split,param_clf__n_estimators,param_clf__strategy,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.39855399131774905,0.009220071807699046,0.038147592544555665,0.0023186093558105933,,sqrt,1,2,200,none,"{'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 2, 'clf__n_estimators': 200, 'clf__strategy': 'none'}",0.6326444005678984,0.635378738066306,0.6540581309308762,0.6492073613357506,0.6405264190779791,0.642363009995762,0.008126813505272279,55
0.3036280632019043,0.0030728291467721773,0.03881053924560547,0.0009662969817941302,,sqrt,1,2,200,undersample,"{'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 2, 'clf__n_estimators': 200, 'clf__strategy': 'undersample'}",0.595280376301464,0.6043126871356521,0.6210712628149422,0.6376461955376896,0.6182779137319122,0.615317687104332,0.014581033656941168,402
0.47191920280456545,0.021164349492475813,0.0376312255859375,0.0015184225904470588,,sqrt,1,2,200,oversample,"{'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 2, 'clf__n_estimators': 200, 'clf__strategy': 'oversample'}",0.6277436361156501,0.6137894248235083,0.626864017322042,0.6429519584112565,0.6389999039285752,0.6300697881202064,0.010260949842871589,198
0.9012609004974366,0.016537188408040027,0.07733674049377441,0.020605906660062793,,sqrt,1,2,500,none,"{'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 2, 'clf__n_estimators': 500, 'clf__strategy': 'none'}",0.6414027063448193,0.6272848158196387,0.6559269730619908,0.6404719180631729,0.6435163768500697,0.6417205580279383,0.009111508963066735,63
0.798086404800415,0.1811732190535785,0.07625432014465332,0.01791165781608883,,sqrt,1,2,500,undersample,"{'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 2, 'clf__n_estimators': 500, 'clf__strategy': 'undersample'}",0.6092906948505408,0.6016594761273995,0.6239458649206858,0.6406528807812739,0.6173036320938227,0.6185705097547445,0.013343377048727487,340
1.045124340057373,0.014478855507832001,0.07124218940734864,0.006037971314095981,,sqrt,1,2,500,oversample,"{'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 2, 'clf__n_estimators': 500, 'clf__strategy': 'oversample'}",0.6279799646576714,0.616000678356603,0.6377108946834866,0.652402217587208,0.6333482154665544,0.6334883941503048,0.011931008984784542,167
1.6614643573760985,0.016595198597145245,0.1051668643951416,0.009607505821769434,,sqrt,1,2,1000,none,"{'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 2, 'clf__n_estimators': 1000, 'clf__strategy': 'none'}",0.6395073615734801,0.6166722833547482,0.6576868052428948,0.6431237123951014,0.6395446198402355,0.639306956481292,0.013151513523725194,90
1.2807714462280273,0.00960884251242047,0.09983901977539063,0.003009200473077838,,sqrt,1,2,1000,undersample,"{'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 2, 'clf__n_estimators': 1000, 'clf__strategy': 'undersample'}",0.6124345695960736,0.6009905747403698,0.6167606360708207,0.6368178671216279,0.6233839721267721,0.6180775239311328,0.011873498349369987,351
1.9590838432312012,0.022118881521524164,0.10184097290039062,0.004855615940699759,,sqrt,1,2,1000,oversample,"{'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 2, 'clf__n_estimators': 1000, 'clf__strategy': 'oversample'}",0.6218750604938292,0.6129612818714834,0.6335418320043068,0.6447537534328,0.6314524149980532,0.6289168685600945,0.010796240201946004,210
0.38948993682861327,0.012327514436330674,0.041152000427246094,0.008049051584971994,,sqrt,1,10,200,none,"{'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 10, 'clf__n_estimators': 200, 'clf__strategy': 'none'}",0.6248391528152943,0.6221981598703319,0.6559462458445324,0.641209454772475,0.6323023282671971,0.6352990683139661,0.01225775422549659,135
0.2848679542541504,0.005313551919838811,0.03633522987365723,0.002247056781128268,,sqrt,1,10,200,undersample,"{'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 10, 'clf__n_estimators': 200, 'clf__strategy': 'undersample'}",0.6189581947359001,0.5964301632243021,0.6145285798940954,0.6346550069730715,0.6223783026338414,0.6173900494922421,0.012433224411638593,362
0.4743208885192871,0.015660519046017396,0.03764410018920898,0.0015416509577975532,,sqrt,1,10,200,oversample,"{'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 10, 'clf__n_estimators': 200, 'clf__strategy': 'oversample'}",0.6303037620213443,0.6150815045925453,0.6325091743453761,0.6409742602624334,0.6253459732100686,0.6288429348863536,0.00853639370889474,212
0.8983136177062988,0.01321811122389543,0.06735448837280274,0.0029198133166521757,,sqrt,1,10,500,none,"{'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 10, 'clf__n_estimators': 500, 'clf__strategy': 'none'}",0.6234842068399047,0.6208914122016733,0.6563963100138114,0.6474545184178829,0.6384594321227943,0.6373371759192134,0.013632597457734668,108
